date,state
2011-06-15 07:54:40.034383,1
2011-06-15 09:20:36.173807,0
2011-06-15 21:31:41.302653,1
2011-06-15 21:46:11.804776,0
2011-06-15 21:46:15.052323,1
2011-06-15 22:13:14.020578,0
2011-06-16 09:09:53.561281,1
2011-06-16 09:47:58.950382,0
2011-06-16 20:07:45.870567,1
2011-06-16 20:07:47.704948,0
2011-06-16 20:08:03.496340,1
2011-06-16 20:09:07.197399,0
2011-06-16 20:09:08.483567,1
2011-06-16 20:09:08.713444,0
2011-06-16 20:09:09.093049,1
2011-06-16 20:09:10.774338,0
2011-06-16 20:46:24.199102,1
2011-06-16 22:27:09.351829,0
2011-06-17 07:49:49.650360,1
2011-06-17 09:27:38.626347,0
2011-06-17 22:01:10.847786,1
2011-06-17 22:01:14.199701,0
2011-06-17 22:01:16.072998,1
2011-06-17 22:01:17.752258,0
2011-06-17 22:01:22.483530,1
2011-06-17 22:49:38.462403,0
2011-06-18 07:40:35.859784,1
2011-06-18 08:43:23.207472,0
2011-06-18 10:35:02.565718,1
2011-06-18 11:45:22.746170,0
2011-06-18 19:20:33.992787,1
2011-06-18 19:20:46.744154,0
2011-06-18 21:53:54.348661,1
2011-06-18 22:50:51.445558,0
2011-06-19 07:04:05.822014,1
2011-06-19 09:25:42.327800,0
2011-06-19 13:04:53.030879,1
2011-06-19 13:28:03.858226,0
2011-06-19 20:50:48.116605,1
2011-06-19 21:50:40.293141,0
2011-06-20 20:53:02.889986,1
2011-06-20 21:48:17.118398,0
2011-06-21 09:05:51.717211,1
2011-06-21 09:33:29.040171,0
2011-06-21 20:22:57.087640,1
2011-06-21 20:24:51.808246,0
2011-06-21 21:16:00.616594,1
2011-06-21 21:59:54.235946,0
2011-06-22 08:16:59.768814,1
2011-06-22 08:39:30.164218,0
2011-06-22 21:29:07.831067,1
2011-06-22 22:15:32.102561,0
2011-06-23 08:10:39.580005,1
2011-06-23 09:01:16.850570,0
2011-06-23 15:21:51.579735,1
2011-06-23 15:26:59.539328,0
2011-06-23 20:41:01.879523,1
2011-06-23 22:03:13.446910,0
2011-06-24 07:47:50.110762,1
2011-06-24 08:55:05.052834,0
2011-06-24 10:27:08.968526,1
2011-06-24 11:50:19.637334,0
2011-06-24 21:04:47.607849,1
2011-06-24 22:18:25.833194,0
2011-06-25 08:08:55.654349,1
2011-06-25 08:56:44.335410,0
2011-06-25 11:38:26.054330,1
2011-06-25 11:44:25.157692,0
2011-06-25 14:38:07.307255,1
2011-06-25 16:11:46.031910,0
2011-06-25 21:52:46.735590,1
2011-06-25 22:45:16.779506,0
2011-06-26 13:26:04.102317,1
2011-06-26 13:38:26.289394,0
2011-06-26 20:46:27.744371,1
2011-06-26 22:03:04.643211,0
2011-06-27 08:06:20.470783,1
2011-06-27 08:42:29.308004,0
2011-06-27 21:12:28.786528,1
2011-06-27 22:09:11.330125,0
2011-06-28 08:54:36.867322,1
2011-06-28 09:21:41.918888,0
2011-06-28 20:36:25.564871,1
2011-06-28 22:17:04.577883,0
2011-06-29 10:45:50.257562,1
2011-06-29 11:49:23.089537,0
2011-06-29 14:38:17.207639,1
2011-06-29 15:06:47.719876,0
2011-06-29 20:36:55.064521,1
2011-06-29 22:07:24.704890,0
2011-06-30 07:59:20.802950,1
2011-06-30 08:54:23.830898,0
2011-06-30 11:43:53.822782,1
2011-06-30 11:45:48.470213,0
2011-06-30 11:45:50.607527,1
2011-06-30 12:04:31.782550,0
2011-06-30 16:28:28.758565,1
2011-06-30 16:36:10.300194,0
2011-06-30 21:08:50.027622,1
2011-06-30 22:11:20.211500,0
2011-07-01 11:40:38.277860,1
2011-07-01 12:04:37.365274,0
2011-07-01 15:21:41.194075,1
2011-07-01 15:36:36.145018,0
2011-07-01 17:17:25.503471,1
2011-07-01 17:23:20.817810,0
2011-07-01 21:16:49.476448,1
2011-07-01 22:29:06.578181,0
2011-07-02 15:19:43.203414,1
2011-07-02 16:43:43.142169,0
2011-07-02 21:44:59.674956,1
2011-07-02 22:32:09.006875,0
2011-07-03 09:13:33.155205,1
2011-07-03 09:33:08.587066,0
2011-07-03 16:25:19.435446,1
2011-07-03 16:34:43.827484,0
2011-07-03 21:01:53.227788,1
2011-07-03 21:53:22.572835,0
2011-07-04 17:47:44.073007,1
2011-07-04 17:53:38.861237,0
2011-07-04 20:52:13.151974,1
2011-07-04 21:45:21.166431,0
2011-07-05 16:44:49.843402,1
2011-07-05 16:50:10.003168,0
2011-07-05 21:27:14.009362,1
2011-07-05 22:14:42.906428,0
2011-07-06 11:23:05.061668,1
2011-07-06 11:46:43.827339,0
2011-07-06 17:54:45.300553,1
2011-07-06 17:59:33.538315,0
2011-07-06 21:08:31.438895,1
2011-07-06 21:24:30.693921,0
2011-07-06 21:24:33.331979,1
2011-07-06 21:58:03.374091,0
2011-07-07 08:16:08.648777,1
2011-07-07 09:01:38.822709,0
2011-07-07 11:26:11.700669,1
2011-07-07 11:46:09.002913,0
2011-07-07 14:00:55.324581,1
2011-07-07 14:06:10.300653,0
2011-07-07 20:03:49.029293,1
2011-07-07 22:16:09.414545,0
2011-07-08 07:53:19.093553,1
2011-07-08 08:50:38.505747,0
2011-07-08 11:53:15.078240,1
2011-07-08 12:11:09.746593,0
2011-07-08 21:20:30.814193,1
2011-07-08 22:42:35.291356,0
2011-07-09 15:47:15.802996,1
2011-07-09 16:51:34.705682,0
2011-07-09 21:14:37.223542,1
2011-07-09 22:19:41.558034,0
2011-07-10 08:59:57.743482,1
2011-07-10 09:19:17.345000,0
2011-07-10 12:53:56.249946,1
2011-07-10 12:58:30.305834,0
2011-07-10 22:00:12.615392,1
2011-07-10 22:47:29.610527,0
2011-07-11 11:59:30.757651,1
2011-07-11 12:34:15.052914,0
2011-07-11 16:57:32.670950,1
2011-07-11 17:00:27.588136,0
2011-07-11 21:36:19.134730,1
2011-07-11 22:34:37.326310,0
2011-07-12 07:46:46.001182,1
2011-07-12 08:48:45.338708,0
2011-07-12 10:25:47.711684,1
2011-07-12 11:22:16.555428,0
2011-07-12 13:51:32.838762,0
2011-07-12 13:52:49.036764,0
2011-07-12 16:38:58.907320,1
2011-07-12 16:46:48.252620,0
2011-07-12 20:50:27.527099,1
2011-07-12 22:17:58.510230,0
2011-07-13 08:07:25.612522,1
2011-07-13 08:51:33.137046,0
2011-07-13 10:42:45.798005,1
2011-07-13 12:08:17.259640,0
2011-07-13 17:53:03.724003,1
2011-07-13 17:57:48.314307,0
2011-07-13 19:22:11.792266,1
2011-07-13 19:27:46.104294,0
2011-07-13 20:47:16.081649,1
2011-07-13 22:03:21.517688,0
2011-07-14 07:47:10.378907,1
2011-07-14 09:49:14.788789,0
2011-07-14 10:16:22.777715,1
2011-07-14 10:26:16.435794,0
2011-07-14 11:42:54.338351,1
2011-07-14 12:07:45.086789,0
2011-07-14 20:42:42.509020,1
2011-07-14 22:09:35.130085,0
2011-07-15 07:29:45.408115,1
2011-07-15 16:52:19.359621,0
2011-07-15 17:53:11.360742,1
2011-07-15 17:59:39.597947,0
2011-07-15 21:15:08.084029,1
2011-07-15 22:19:51.032233,0
2011-07-16 08:06:50.669296,1
2011-07-16 08:43:41.572113,0
2011-07-16 10:19:14.282824,1
2011-07-16 11:39:09.570212,0
2011-07-16 17:50:39.285496,1
2011-07-16 17:56:42.945590,0
2011-07-16 21:50:50.592832,1
2011-07-16 22:46:33.688949,0
2011-07-17 07:43:54.377800,1
2011-07-17 09:19:17.787165,0
2011-07-17 10:36:46.897014,1
2011-07-17 10:45:49.066718,0
2011-07-17 20:35:01.738530,1
2011-07-17 20:38:50.326842,0
2011-07-17 21:12:22.472141,1
2011-07-17 22:17:50.212093,0
2011-07-18 11:53:16.270213,1
2011-07-18 14:39:04.681010,0
2011-07-18 21:48:16.102859,1
2011-07-18 22:32:39.163806,0
2011-07-19 09:00:14.670365,1
2011-07-19 09:24:36.356976,0
2011-07-19 15:56:52.033023,1
2011-07-19 17:26:14.372041,0
2011-07-19 20:41:06.175858,1
2011-07-19 21:51:12.501538,0
2011-07-20 07:28:41.498088,1
2011-07-20 08:31:57.827799,0
2011-07-20 11:31:35.580955,1
2011-07-20 11:48:21.748808,0
2011-07-20 16:31:40.244995,1
2011-07-20 16:37:08.570564,0
2011-07-20 20:49:58.511080,1
2011-07-20 21:37:49.695608,0
2011-07-21 07:53:42.638374,1
2011-07-21 08:51:16.616285,0
2011-07-21 10:47:07.636192,1
2011-07-21 11:44:42.577132,0
2011-07-21 21:11:28.756777,1
2011-07-21 21:58:07.701746,0
2011-07-22 11:56:58.739665,1
2011-07-22 12:19:25.188051,0
2011-07-22 16:37:36.727335,1
2011-07-22 16:47:48.248491,0
2011-07-22 22:38:19.429924,1
2011-07-22 23:20:01.602517,0
2011-07-23 11:20:58.308134,1
2011-07-23 11:39:52.529562,0
2011-07-23 16:38:55.981890,1
2011-07-23 17:08:13.197235,0
2011-07-23 21:54:07.310053,1
2011-07-23 23:03:58.464226,0
2011-07-24 16:59:43.606009,1
2011-07-24 17:17:28.506830,0
2011-07-24 20:55:22.099299,1
2011-07-24 22:28:34.196263,0
2011-07-25 07:42:46.954304,1
2011-07-25 09:03:16.613449,0
2011-07-25 11:07:48.244415,1
2011-07-25 12:01:21.338598,0
2011-07-25 17:05:56.811577,1
2011-07-25 17:09:30.870680,0
2011-07-25 20:54:02.513132,1
2011-07-25 21:56:19.608190,0
2011-07-26 07:57:57.079079,1
2011-07-26 09:45:49.297156,0
2011-07-26 10:43:56.708743,1
2011-07-26 10:54:53.619969,0
2011-07-26 16:39:57.121716,1
2011-07-26 16:44:17.089828,0
2011-07-26 20:56:26.704487,1
2011-07-26 22:14:59.097461,0
2011-07-27 08:08:00.065460,1
2011-07-27 08:55:51.519952,0
2011-07-27 15:38:26.671937,1
2011-07-27 16:56:11.539010,0
2011-07-27 21:14:38.523558,1
2011-07-27 22:01:21.944544,0
2011-07-28 11:30:45.593368,1
2011-07-28 17:16:10.549415,0
2011-07-28 21:32:16.928819,1
2011-07-28 22:25:43.507563,0
2011-07-29 06:18:16.004997,1
2011-07-29 17:14:55.524200,0
2011-07-29 17:14:58.998000,1
2011-07-29 17:15:03.300284,0
2011-07-29 17:15:03.954547,1
2011-07-29 22:36:15.932986,0
2011-07-30 21:20:31.942872,1
2011-07-30 22:25:34.852935,0
2011-07-31 07:44:49.040304,1
2011-07-31 10:47:36.308943,0
2011-07-31 21:02:46.461754,1
2011-07-31 22:12:59.029287,0
2011-08-01 16:40:34.174709,1
2011-08-01 16:45:04.956322,0
2011-08-01 21:47:13.456045,1
2011-08-01 22:39:30.923539,0
2011-08-02 07:52:55.698604,1
2011-08-02 09:36:22.167731,0
2011-08-02 20:55:03.518316,1
2011-08-02 22:13:59.276490,0
2011-08-03 10:07:07.958100,1
2011-08-03 10:31:03.799288,0
2011-08-03 21:06:59.400478,1
2011-08-03 23:08:56.912626,0
2011-08-04 21:21:33.110141,1
2011-08-04 22:12:23.646409,0
2011-08-05 08:27:31.110863,1
2011-08-05 09:59:47.498485,0
2011-08-05 21:43:39.804837,1
2011-08-05 22:46:22.176833,0
2011-08-06 08:06:40.977589,1
2011-08-06 09:42:37.227311,0
2011-08-06 13:00:33.590400,1
2011-08-06 16:24:17.992950,0
2011-08-06 21:57:15.248048,1
2011-08-06 22:56:22.162357,0
2011-08-07 07:58:26.896907,1
2011-08-07 09:29:25.633741,0
2011-08-07 20:19:28.361326,1
2011-08-07 22:33:27.301155,0
2011-08-08 07:49:31.741679,1
2011-08-08 09:24:35.416404,0
2011-08-08 16:49:27.420949,1
2011-08-08 16:53:20.068493,0
2011-08-08 20:56:43.371773,1
