date,state
2011-06-15 16:03:56.911714,1
2011-06-15 16:12:38.938652,0
2011-06-15 16:12:40.153053,1
2011-06-15 16:12:40.731162,0
2011-06-15 16:52:27.676499,1
2011-06-15 16:56:06.901976,0
2011-06-15 16:56:07.948138,1
2011-06-15 16:56:10.591895,0
2011-06-16 13:30:43.169356,1
2011-06-16 14:52:57.200296,0
2011-06-16 16:49:38.281924,1
2011-06-16 17:09:26.422917,0
2011-06-16 20:37:50.682628,1
2011-06-16 20:46:43.023009,0
2011-06-17 14:25:15.562822,1
2011-06-17 17:02:47.850986,0
2011-06-17 21:47:38.837517,1
2011-06-17 22:02:31.018714,0
2011-06-18 21:53:21.104582,1
2011-06-18 22:04:29.065295,0
2011-06-19 20:34:19.138856,1
2011-06-19 21:05:47.585987,0
2011-06-22 15:23:40.827455,1
2011-06-22 17:01:29.980413,0
2011-06-22 21:12:36.043842,1
2011-06-22 21:29:23.149616,0
2011-06-23 14:19:48.576460,1
2011-06-23 14:21:16.316566,0
2011-06-23 20:33:17.929882,1
2011-06-23 21:15:36.908520,0
2011-06-24 19:09:16.993310,1
2011-06-24 19:22:16.596409,0
2011-06-24 21:04:16.722471,1
2011-06-24 21:35:09.636482,0
2011-06-25 21:52:21.543107,1
2011-06-25 21:58:38.281558,0
2011-06-26 19:25:40.520409,1
2011-06-26 19:28:59.383501,0
2011-06-26 20:45:58.695721,1
2011-06-26 21:19:10.432223,0
2011-06-27 21:12:16.827667,1
2011-06-27 21:25:28.867055,0
2011-06-28 19:19:39.111592,1
2011-06-28 19:21:49.754092,0
2011-06-30 19:43:57.701581,1
2011-06-30 19:44:56.032985,0
2011-06-30 19:44:56.494635,1
2011-06-30 19:44:57.689641,0
2011-07-02 21:30:38.061762,1
2011-07-02 21:45:19.704192,0
2011-07-04 19:17:38.597177,1
2011-07-04 19:17:58.974250,0
2011-07-05 20:36:24.202975,1
2011-07-05 21:26:44.133048,0
2011-07-06 15:35:18.838527,1
2011-07-06 16:08:13.064309,0
2011-07-07 19:30:37.154058,1
2011-07-07 19:30:47.427099,0
2011-07-08 21:14:52.432714,1
2011-07-08 21:57:41.360938,0
2011-07-09 21:14:15.053419,1
2011-07-09 21:31:19.392946,0
2011-07-11 14:51:20.006132,1
2011-07-11 14:53:42.822024,0
2011-07-11 19:28:14.979045,1
2011-07-11 19:39:00.172742,0
2011-07-11 21:32:31.623478,1
2011-07-11 21:35:40.152164,0
2011-07-11 21:35:43.448921,1
2011-07-11 21:36:37.811333,0
2011-07-12 13:08:27.251031,1
2011-07-12 13:51:33.104721,1
2011-07-12 13:52:49.356931,1
2011-07-12 16:55:38.133047,0
2011-07-12 20:34:19.733233,1
2011-07-12 21:35:05.483929,0
2011-07-13 21:02:30.850120,1
2011-07-13 21:16:52.653169,0
2011-07-14 09:32:35.195385,1
2011-07-14 09:50:37.548104,0
2011-07-14 16:26:28.646297,1
2011-07-14 16:49:01.418563,0
2011-07-15 08:07:10.801296,1
2011-07-15 08:10:17.423863,0
2011-07-15 15:13:26.470640,1
2011-07-15 16:57:47.158462,0
2011-07-15 21:14:38.944640,1
2011-07-15 21:33:34.253290,0
2011-07-16 10:10:48.790451,1
2011-07-16 14:30:06.672171,0
2011-07-16 21:50:26.962981,1
2011-07-16 22:03:49.380496,0
2011-07-17 11:46:06.231542,1
2011-07-17 11:57:01.254315,0
2011-07-17 19:28:41.047561,1
2011-07-17 19:29:01.163427,0
2011-07-17 21:01:52.015667,1
2011-07-17 21:01:53.208535,0
2011-07-17 21:01:55.626551,1
2011-07-17 21:28:37.479119,0
2011-07-18 21:33:22.431963,1
2011-07-18 21:48:37.810970,0
2011-07-19 10:24:21.531616,1
2011-07-19 10:52:36.579379,0
2011-07-19 12:55:50.327787,1
2011-07-19 17:26:32.259141,0
2011-07-20 07:05:07.598941,1
2011-07-20 07:09:26.047216,0
2011-07-21 12:54:44.271324,1
2011-07-21 13:10:32.208688,0
2011-07-21 20:50:30.794771,1
2011-07-21 21:10:53.773196,0
2011-07-22 15:26:15.011426,1
2011-07-22 17:55:30.529878,0
2011-07-22 21:53:29.823010,1
2011-07-22 22:38:38.202663,0
2011-07-23 13:28:40.536914,1
2011-07-23 17:09:25.702541,0
2011-07-23 21:40:09.830594,1
2011-07-23 22:08:58.192080,0
2011-07-25 15:58:52.881613,1
2011-07-25 16:00:55.319316,0
2011-07-25 16:01:20.932508,1
2011-07-25 17:10:25.611048,0
2011-07-25 17:10:28.237621,1
2011-07-25 20:55:41.747296,0
2011-07-26 14:55:04.586259,1
2011-07-26 15:44:19.024106,0
2011-07-26 20:43:01.701288,1
2011-07-26 21:24:50.872454,0
2011-07-27 17:01:06.023469,1
2011-07-27 17:02:25.928327,0
2011-07-28 10:40:55.623171,1
2011-07-28 11:53:24.905828,0
2011-07-28 21:10:43.662174,1
2011-07-28 21:33:43.352730,0
2011-07-29 21:11:10.621149,1
2011-07-29 21:21:48.334310,0
2011-07-30 21:20:02.793826,1
2011-07-30 21:40:35.629846,0
2011-08-01 14:03:32.288647,1
2011-08-01 14:09:23.688139,0
2011-08-01 16:30:28.633112,1
2011-08-01 17:10:42.226845,0
2011-08-02 13:52:33.644307,1
2011-08-02 15:16:02.224963,0
2011-08-02 19:39:43.015736,1
2011-08-02 21:21:28.523256,0
2011-08-03 20:51:38.203268,1
2011-08-03 20:55:54.558449,0
2011-08-03 20:55:57.466628,1
2011-08-03 22:21:57.691013,0
2011-08-04 20:56:11.219936,1
2011-08-04 21:21:56.671722,0
2011-08-05 08:00:28.783072,1
2011-08-05 08:56:51.573529,0
2011-08-05 09:05:40.315208,1
2011-08-05 09:15:05.425527,0
2011-08-05 13:09:50.761805,1
2011-08-05 15:23:21.003509,0
2011-08-05 19:18:18.581678,1
2011-08-05 21:59:25.493272,0
2011-08-06 17:10:34.638674,1
2011-08-06 22:12:23.983395,0
2011-08-07 21:44:50.711523,1
2011-08-07 21:47:33.814807,0
2011-08-08 14:27:13.358283,1
2011-08-08 21:16:29.217488,0
2011-08-09 20:49:52.110866,1
2011-08-09 21:30:38.819785,0
2011-08-09 21:30:52.301555,1
2011-08-09 21:31:39.991283,0
2011-08-10 20:48:19.852906,1
2011-08-10 21:38:08.612242,0
2011-08-10 22:20:07.682520,1
2011-08-10 22:24:30.787103,0
2011-08-11 21:03:02.195302,1
2011-08-11 21:47:33.740802,0
2011-08-12 08:45:05.739919,1
2011-08-12 08:58:58.338896,0
2011-08-12 15:26:42.461386,1
2011-08-12 22:04:10.686226,0
2011-08-13 21:35:32.162070,1
2011-08-13 21:52:02.866917,0
2011-08-14 20:51:40.402608,1
2011-08-14 21:34:28.200801,0
2011-08-15 16:29:39.568653,1
2011-08-15 17:10:17.303347,0
2011-08-15 17:10:20.262498,1
2011-08-15 21:43:04.807941,0
2011-08-16 20:47:22.489664,1
2011-08-16 21:22:44.316468,0
2011-08-17 11:42:13.340882,1
2011-08-17 13:19:51.572473,0
2011-08-17 20:32:03.012858,1
2011-08-17 21:13:02.512900,0
2011-08-18 14:40:21.506388,1
2011-08-18 14:48:47.252950,0
