date,state
2011-06-15 09:22:52.843261,1
2011-06-15 09:59:19.945644,0
2011-06-15 20:16:46.950394,1
2011-06-15 20:37:27.130068,0
2011-06-18 07:42:17.207855,1
2011-06-18 07:46:14.951157,0
2011-06-18 17:04:25.134159,1
2011-06-18 17:53:17.063404,0
2011-06-19 07:34:09.803325,1
2011-06-19 09:28:48.166258,0
2011-06-23 08:03:36.173557,1
2011-06-23 08:10:14.364524,0
2011-06-25 21:53:58.616104,1
2011-06-25 21:58:20.294826,0
2011-06-27 08:01:28.340169,1
2011-06-27 08:06:00.613177,0
2011-06-27 16:25:55.120836,1
2011-06-27 16:35:47.401096,0
2011-06-28 09:22:19.644396,1
2011-06-28 09:45:52.489872,0
2011-06-28 17:11:05.915222,1
2011-06-28 17:50:40.187797,0
2011-06-29 11:51:18.596093,1
2011-06-29 13:38:12.291915,0
2011-06-30 08:00:29.858273,1
2011-06-30 08:05:32.628949,0
2011-07-01 21:30:33.547911,1
2011-07-01 21:31:40.485428,0
2011-07-07 12:51:27.772270,1
2011-07-07 13:09:43.268126,0
2011-07-08 07:47:41.850902,1
2011-07-08 07:52:53.718395,0
2011-07-10 20:49:02.817628,1
2011-07-10 22:00:40.251911,0
2011-07-11 17:01:11.932768,1
2011-07-11 17:57:38.516603,0
2011-07-12 07:49:32.799438,1
2011-07-12 08:49:56.633125,0
2011-07-12 13:52:51.074968,0
2011-07-13 08:01:25.220720,1
2011-07-13 08:06:33.073155,0
2011-07-14 07:51:20.435856,1
2011-07-14 07:55:42.947807,0
2011-07-14 11:37:15.063309,1
2011-07-14 13:19:23.587566,0
2011-07-15 07:31:42.957664,1
2011-07-15 09:32:41.041057,0
2011-07-15 21:15:45.141492,1
2011-07-15 21:19:16.052288,0
2011-07-16 08:02:08.592698,1
2011-07-16 08:06:29.272619,0
2011-07-16 11:48:29.494239,1
2011-07-16 14:02:38.926066,0
2011-07-17 07:31:23.209045,1
2011-07-17 07:43:00.735870,0
2011-07-17 19:37:37.924443,1
2011-07-17 19:40:12.188982,0
2011-07-19 07:45:39.668620,1
2011-07-19 07:53:34.762574,0
2011-07-20 07:47:38.577336,1
2011-07-20 08:45:33.930284,0
2011-07-21 07:55:26.359122,1
2011-07-21 08:04:21.053015,0
2011-07-22 21:54:23.582108,1
2011-07-22 22:26:44.062888,0
2011-07-23 22:19:04.897685,1
2011-07-23 22:20:56.946818,0
2011-07-24 17:05:36.334171,1
2011-07-24 17:17:09.448982,0
2011-07-24 20:30:59.613368,1
2011-07-24 21:54:41.455347,0
2011-07-25 07:44:23.207873,1
2011-07-25 07:49:29.791176,0
2011-07-25 12:05:53.334593,1
2011-07-25 13:26:31.374401,0
2011-07-25 16:41:29.118250,1
2011-07-25 17:05:38.043972,0
2011-07-26 07:59:36.587543,1
2011-07-26 08:07:34.633167,0
2011-07-26 09:47:14.093272,1
2011-07-26 10:42:29.146179,0
2011-07-26 13:01:00.016086,1
2011-07-26 17:04:41.907717,0
2011-07-26 20:44:11.534391,1
2011-07-26 21:08:37.267583,0
2011-07-27 08:01:59.442637,1
2011-07-27 08:06:26.515441,0
2011-07-29 07:03:04.486776,1
2011-07-29 09:16:10.770617,0
2011-07-29 12:25:14.276831,1
2011-07-29 12:58:07.652768,0
2011-07-29 21:12:04.915509,1
2011-07-29 21:37:03.549246,0
2011-08-02 07:45:55.002499,1
2011-08-02 10:29:39.122920,0
2011-08-03 20:56:43.239905,1
2011-08-03 21:06:31.931370,0
2011-08-05 08:16:48.979322,1
2011-08-05 08:55:08.465832,0
2011-08-06 07:57:54.210583,1
2011-08-06 08:04:41.502832,0
2011-08-07 07:46:47.422253,1
2011-08-07 13:02:04.632966,0
2011-08-07 20:21:53.613427,1
2011-08-07 20:45:41.350753,0
2011-08-08 07:40:40.834044,1
2011-08-08 07:46:35.129111,0
2011-08-08 20:57:38.008944,1
2011-08-08 21:15:51.933536,0
2011-08-11 07:49:44.253199,1
2011-08-11 13:22:22.161416,0
2011-08-11 21:44:27.309810,1
2011-08-11 21:47:18.787650,0
2011-08-12 07:54:47.180602,1
2011-08-12 08:00:33.446584,0
2011-08-13 21:36:30.186995,1
2011-08-13 21:51:39.556404,0
2011-08-14 21:00:29.545924,1
2011-08-14 21:21:11.373235,0
2011-08-21 20:54:59.426095,1
2011-08-21 21:23:04.597347,0
2011-08-22 14:33:04.222614,1
2011-08-22 14:52:40.710348,0
2011-08-22 20:48:56.573026,1
2011-08-22 21:21:43.626622,0
2011-08-23 07:50:39.888217,1
2011-08-23 10:05:58.471198,0
2011-08-24 21:00:59.225309,1
2011-08-24 21:02:29.324312,0
2011-08-26 22:17:50.599180,1
2011-08-26 22:23:29.226300,0
2011-08-29 08:04:45.558524,1
2011-08-29 08:14:42.992383,0
2011-08-30 16:54:06.148221,1
2011-08-30 21:24:15.622471,0
2011-09-03 21:38:50.555943,1
2011-09-03 21:53:58.002399,0
2011-09-04 21:03:24.918707,1
2011-09-04 21:24:25.764395,0
2011-09-07 20:58:01.152923,1
2011-09-07 21:04:33.363937,0
2011-09-09 21:22:59.988493,1
2011-09-09 21:27:39.565629,0
2011-09-09 21:42:00.007206,1
2011-09-09 21:44:21.122651,0
2011-09-10 21:38:57.160868,1
2011-09-10 21:40:24.213215,0
2011-09-11 21:03:20.360906,1
2011-09-11 21:25:44.171930,0
2011-09-13 08:23:28.968624,1
2011-09-13 08:29:53.201450,0
2011-09-14 08:36:27.877768,1
2011-09-14 08:42:21.816359,0
2011-09-14 10:37:18.051057,1
2011-09-14 12:17:22.490704,0
2011-09-15 21:11:37.026240,1
2011-09-15 21:13:23.809510,0
2011-09-17 11:33:46.042742,1
2011-09-17 13:18:33.273464,0
2011-09-18 07:38:28.384008,1
2011-09-18 09:30:29.867758,0
2011-09-18 16:43:16.254375,1
2011-09-18 16:59:09.173000,0
2011-09-18 19:59:05.657521,1
2011-09-18 20:15:55.942530,0
2011-09-21 08:31:08.147526,1
2011-09-21 08:42:12.532814,0
2011-09-22 08:35:15.425848,1
2011-09-22 08:41:03.529335,0
2011-09-25 07:45:19.408857,1
2011-09-25 09:24:53.853201,0
2011-09-26 08:30:54.370464,1
2011-09-26 09:04:56.914781,0
2011-09-26 16:55:31.258872,1
2011-09-26 22:02:28.248615,0
2011-09-27 07:50:03.727349,1
2011-09-27 07:59:39.019350,0
2011-09-28 21:08:24.782630,1
2011-09-28 21:09:59.327101,0
2011-09-30 12:43:17.243317,1
2011-09-30 12:47:15.690201,0
2011-10-01 08:15:25.391320,1
2011-10-01 13:17:21.390377,0
2011-10-02 07:50:51.128874,1
2011-10-02 09:40:12.728788,0
2011-10-02 21:05:55.147436,1
2011-10-02 21:25:08.094819,0
2011-10-03 08:23:10.837908,1
2011-10-03 12:57:51.010344,0
2011-10-03 16:55:16.939569,1
2011-10-03 21:34:17.930165,0
2011-10-04 09:42:46.740360,1
2011-10-04 10:51:54.661304,0
2011-10-04 16:58:17.019948,1
2011-10-04 17:18:30.980594,0
2011-10-04 21:04:36.308777,1
2011-10-04 21:17:17.034368,0
2011-10-05 08:43:20.460048,1
2011-10-05 13:22:10.935448,0
2011-10-05 16:43:48.945433,1
2011-10-05 17:05:06.869856,0
2011-10-05 21:08:18.168452,1
2011-10-05 21:27:06.465643,0
2011-10-06 08:23:39.209792,1
2011-10-06 08:30:07.671967,0
2011-10-06 21:11:24.339227,1
2011-10-06 21:54:04.081491,0
2011-10-07 07:42:58.835603,1
2011-10-07 09:15:14.857588,0
2011-10-07 10:55:02.432711,1
2011-10-07 12:27:33.982601,0
2011-10-07 16:41:30.224761,1
2011-10-07 17:06:48.905931,0
2011-10-07 19:12:27.278463,1
2011-10-07 19:16:58.330065,0
2011-10-08 19:29:37.397490,1
2011-10-08 21:58:05.944187,0
2011-10-09 07:50:28.015520,1
2011-10-09 09:30:58.552173,0
2011-10-09 20:58:11.566146,1
2011-10-09 21:15:41.506606,0
2011-10-10 08:07:23.523139,1
2011-10-10 08:12:06.629212,0
2011-10-10 21:15:19.542313,1
2011-10-10 21:47:40.271532,0
2011-10-11 07:49:13.090076,1
2011-10-11 07:57:18.494553,0
2011-10-11 21:04:43.076650,1
2011-10-11 21:20:42.895387,0
2011-10-14 08:06:55.851297,1
2011-10-14 08:13:57.831931,0
2011-10-14 16:43:08.783110,1
2011-10-14 17:03:44.003507,0
2011-10-14 19:24:50.679601,1
2011-10-14 19:28:28.459831,0
